locus_tag	gene_name	description	type	genes	logFC	logCPM	PValue	FDR	m_log10FDR
EKN05_013805	fepD	Fe(3+)-siderophore ABC transporter permease	CDS	EKN05_013805	1.35227261856364	7.43628963268185	1.54131384524988e-12	3.64635684274033e-11	10.4381408323213
EKN05_009055	EKN05_009055	YoaH family protein	CDS	EKN05_009055	1.73014734896649	7.09635460020065	1.57202032212177e-12	3.69856649413486e-11	10.4319665689923
EKN05_013980	EKN05_013980	hypothetical protein	CDS	EKN05_013980	0.567823372928104	10.1711695979348	1.59086200868497e-12	3.72244323562242e-11	10.4291719161799
EKN05_008655	pfkB	6-phosphofructokinase II	CDS	EKN05_008655	1.04994899269769	8.48232410836532	1.60292439401896e-12	3.73028383434195e-11	10.428258121811
EKN05_004515	ccmH	cytochrome c-type biogenesis protein CcmH	CDS	EKN05_004515	1.21308320115158	7.8161934708701	1.64114174491879e-12	3.79857781175258e-11	10.4203789728878
EKN05_017005	EKN05_017005	MBL fold metallo-hydrolase	pseudo	EKN05_017005	0.52688710822178	10.2623348680271	1.65376435243973e-12	3.80721449308973e-11	10.4193926549584
EKN05_018195	actP	cation/acetate symporter ActP	CDS	EKN05_018195	-1.08754486225858	7.93651123219903	1.68547993853092e-12	3.85947866138471e-11	10.4134713558918
EKN05_004280	glpT	glycerol-3-phosphate transporter	CDS	EKN05_004280	1.63178619422071	7.05095734554477	1.78216639872408e-12	4.05916836134921e-11	10.39156293516
EKN05_019385	rfaC	lipopolysaccharide heptosyltransferase RfaC	CDS	EKN05_019385	1.64616235257814	6.92510779986165	2.12327330770141e-12	4.78518752819865e-11	10.3201010378524
EKN05_000265	EKN05_000265	accessory factor UbiK family protein	CDS	EKN05_000265	1.35238247132979	7.50745966268374	2.18268937931967e-12	4.89333817918683e-11	10.3103947690593
EKN05_003615	EKN05_003615	aminopeptidase	pseudo	EKN05_003615	-1.70621107031577	6.97330676470053	2.33606874210932e-12	5.20991997589173e-11	10.2831689473906
EKN05_020040	pstB	phosphate ABC transporter ATP-binding protein PstB	CDS	EKN05_020040	1.23023178233644	7.85598128739331	2.41079519739904e-12	5.34871763485113e-11	10.2717503284207
EKN05_014885	EKN05_014885	IS3 family transposase	pseudo	EKN05_014885	1.72500286141961	6.76174119330102	2.43216845236562e-12	5.36832232630391e-11	10.270161416026
EKN05_002780	mltF	membrane-bound lytic murein transglycosylase MltF	CDS	EKN05_002780	-1.1787352650669	8.14686220295888	2.47429551549146e-12	5.43329917812023e-11	10.2649363804017
EKN05_011385	ymcC	YjbF family lipoprotein	CDS	EKN05_011385	0.7583304707432	9.42298571617969	2.56215368285081e-12	5.59245660546624e-11	10.2523973771159
EKN05_006365	flhA	flagellar biosynthesis protein FlhA	pseudo	EKN05_006365	1.13436373551673	8.08731690212139	2.57289572927802e-12	5.59245660546624e-11	10.2523973771159
EKN05_002465	truC	tRNA pseudouridine(65) synthase TruC	CDS	EKN05_002465	1.24366124264048	7.90070027555264	2.61651432565037e-12	5.65854259718934e-11	10.2472954104197
EKN05_006050	ybcM	AraC family transcriptional regulator	CDS	EKN05_006050	-1.02078994803763	8.6016093168649	2.67957424972015e-12	5.76579745593049e-11	10.2391406178127
EKN05_014840	iraP	anti-adapter protein IraP	CDS	EKN05_014840	0.604615659030782	9.66436772438412	2.79728245680455e-12	5.98898174001853e-11	10.2226470110469
EKN05_021825	gntU	gluconate transporter	pseudo	EKN05_021825	-1.44334978722995	7.09742505273801	2.95789925682263e-12	6.30135553120125e-11	10.2005660161978
EKN05_005365	wcaK	colanic acid biosynthesis pyruvyl transferase WcaK	CDS	EKN05_005365	1.24901877528485	7.88615936568216	3.30706057195094e-12	7.01031354905639e-11	10.1542625569863
EKN05_012715	EKN05_012715	helix-turn-helix domain-containing protein	CDS	EKN05_012715	1.32978648770576	7.58526666126903	3.52499653310128e-12	7.43548529790133e-11	10.1286906807638
EKN05_003690	EKN05_003690	CoA:oxalate CoA-transferase	CDS	EKN05_003690	0.758936832259594	9.53444986492877	3.66281612895813e-12	7.68832287460722e-11	10.1141683865627
EKN05_011285	agp	bifunctional glucose-1-phosphatase/inositol phosphatase	CDS	EKN05_011285	-1.28804851951916	7.52418989046275	3.81660063618348e-12	7.96061878949593e-11	10.099053172662
EKN05_010505	EKN05_010505	phage major capsid protein	pseudo	EKN05_010505	1.06754981736747	7.82067843520901	3.84680954697854e-12	7.96061878949593e-11	10.099053172662
EKN05_021140	yhjC	LysR family transcriptional regulator	CDS	EKN05_021140	1.13374783648847	8.03445221792155	3.84831408086328e-12	7.96061878949593e-11	10.099053172662
EKN05_016885	EKN05_016885	DUF1435 domain-containing protein	CDS	EKN05_016885	1.62027207682026	7.21194345163403	4.10207765198214e-12	8.44475793547477e-11	10.0734127947365
EKN05_000395	dkgA	2	CDS	EKN05_000395	1.32770223302949	7.51947409148166	4.12291148062898e-12	8.44703682299201e-11	10.0732956126023
EKN05_022610	EKN05_022610	amino acid ABC transporter permease	pseudo	EKN05_022610	-1.08854563068161	8.18305595445945	4.42178075080216e-12	9.01622151187373e-11	10.0449754270193
EKN05_007430	EKN05_007430	insulinase family protein	pseudo	EKN05_007430	0.740391506846658	9.430937067208	4.73638976981985e-12	9.61195307789981e-11	10.0171883579325
EKN05_009925	kch	voltage-gated potassium channel protein	CDS	EKN05_009925	0.673213642208868	9.54184493436288	4.87834472181931e-12	9.85333589567466e-11	10.0064167120594
EKN05_009545	ycjT	kojibiose phosphorylase	CDS	EKN05_009545	0.986509200797411	8.05274021596434	5.16771516408263e-12	1.03888057899539e-10	9.98343437242755
EKN05_021395	gadE	acid resistance transcriptional activator GadE	CDS	EKN05_021395	-2.11005094969625	6.52455291973943	5.26281627822860e-12	1.05305510763434e-10	9.97754890106971
EKN05_001335	xni	flap endonuclease Xni	CDS	EKN05_001335	1.38658130944338	7.64990581918046	5.46893845025891e-12	1.08920904390738e-10	9.9628887612884
EKN05_007340	fdnG	formate dehydrogenase-N subunit alpha	CDS	EKN05_007340	1.10525718663301	7.98393375998939	5.50878822842688e-12	1.09206625898722e-10	9.96175101086247
EKN05_002035	EKN05_002035	integrase	pseudo	EKN05_002035	-0.87665612358046	8.82857961735709	5.85081814398747e-12	1.15452549735273e-10	9.93759647137624
EKN05_014740	brnQ	branched-chain amino acid transporter carrier protein BrnQ	CDS	EKN05_014740	-1.09604466338292	8.12309692282349	5.97775122986374e-12	1.1741619617558e-10	9.930271993169
EKN05_011150	EKN05_011150	EAL domain-containing protein	pseudo	EKN05_011150	-1.19607294464473	8.04565562951239	6.09383173577322e-12	1.19149714577995e-10	9.92390699366457
EKN05_011295	cbpA	curved DNA-binding protein	CDS	EKN05_011295	1.11531528689802	7.97580558766474	6.18166187658351e-12	1.20317618888775e-10	9.9196707714474
EKN05_015325	EKN05_015325	hypothetical protein	pseudo	EKN05_015325	-1.04378815148832	8.13360814810893	6.34152557577547e-12	1.22356191588686e-10	9.91237404915842
EKN05_007290	narH	nitrate reductase subunit beta	CDS	EKN05_007290	1.42576223248391	6.95417389381122	6.34354846629806e-12	1.22356191588686e-10	9.91237404915842
EKN05_016255	ddl	D-alanine--D-alanine ligase B	CDS	EKN05_016255	1.28531766848389	7.66044933756793	6.62448918227197e-12	1.27202074791429e-10	9.89550580485805
EKN05_020105	asnC	transcriptional regulator AsnC	CDS	EKN05_020105	-1.4588559935614	7.22207324369889	6.74605305248637e-12	1.28958032012262e-10	9.88955160311914
EKN05_014085	fimC	molecular chaperone FimC	pseudo	EKN05_014085	0.82560383784906	9.24801620996969	7.12633139974053e-12	1.35570253867762e-10	9.86783559069204
EKN05_023260	EKN05_023260	YhaC family protein	pseudo	EKN05_023260	-2.66452984967324	6.45475827797915	7.1552726235671e-12	1.35570253867762e-10	9.86783559069204
EKN05_009065	EKN05_009065	CoA pyrophosphatase	CDS	EKN05_009065	1.06118045403676	8.03170800880555	7.23696529266238e-12	1.36514032525023e-10	9.8648227044111
EKN05_019240	mtlD	mannitol-1-phosphate 5-dehydrogenase	CDS	EKN05_019240	1.69395506232171	7.03610666033772	7.46272021244511e-12	1.4015512258636e-10	9.85339102440864
EKN05_000305	EKN05_000305	DUF1249 family protein	CDS	EKN05_000305	-1.41402729838047	7.08776884443304	7.66461314629996e-12	1.43318224857888e-10	9.84369857965188
EKN05_016035	pcnB	polynucleotide adenylyltransferase PcnB	CDS	EKN05_016035	1.46227699498257	7.97633665896403	8.75237955284746e-12	1.62811525884752e-10	9.78831485343354
EKN05_012080	ltaE	low-specificity L-threonine aldolase	CDS	EKN05_012080	1.32968410793813	7.86547419075766	8.78315331139132e-12	1.62811525884752e-10	9.78831485343354
EKN05_004385	EKN05_004385	DUF2135 domain-containing protein	CDS	EKN05_004385	-1.68791209807443	6.80633502897569	8.97003634872283e-12	1.65559032953583e-10	9.78104711902019
EKN05_014595	EKN05_014595	sel1 repeat family protein	CDS	EKN05_014595	-1.29369894088832	8.03659651760111	9.12486229536031e-12	1.67693821239197e-10	9.77548293889157
EKN05_004505	ccmF	heme lyase CcmF/NrfE family subunit	CDS	EKN05_004505	1.04037037937261	7.65913475759475	9.1869389032628e-12	1.68113129845177e-10	9.77439836629505
EKN05_012885	EKN05_012885	PBSX family phage terminase large subunit	pseudo	EKN05_012885	1.21071496873725	7.92331112815546	9.49939269287346e-12	1.73091061748443e-10	9.7617253580839
EKN05_012565	moaE	molybdopterin synthase catalytic subunit MoaE	CDS	EKN05_012565	1.38718080253345	7.06096995580315	9.89672043097438e-12	1.79566766463696e-10	9.74577403780771
EKN05_021155	EKN05_021155	AsmA family protein	CDS	EKN05_021155	-1.49264348762439	7.60763858044863	1.00370711136542e-11	1.81344888222225e-10	9.74149468187108
EKN05_019490	EKN05_019490	YicC family protein	CDS	EKN05_019490	-0.914558229064921	8.3652879243407	1.00918173547453e-11	1.81567907197561e-10	9.74096091219548
EKN05_013800	entS	enterobactin transporter EntS	CDS	EKN05_013800	1.07528495949305	7.93418513921217	1.0395494572319e-11	1.85472948994458e-10	9.73171942275577
EKN05_009270	sitB	iron/manganese ABC transporter ATP-binding protein SitB	CDS	EKN05_009270	1.4675696310311	7.10402024738233	1.04965793025434e-11	1.86499388271746e-10	9.72932258836275
EKN05_015580	EKN05_015580	Rha family transcriptional regulator	pseudo	EKN05_015580	1.58345580901021	7.20260070329299	1.10546728503819e-11	1.95603756798905e-10	9.70862280833489
EKN05_000995	EKN05_000995	hypothetical protein	CDS	EKN05_000995	-1.54128907107438	6.81094534519095	1.11135291492257e-11	1.95835933403229e-10	9.70810761770689
EKN05_013775	dhbA	2	CDS	EKN05_013775	1.40449963095939	7.37164555933972	1.16048744480351e-11	2.03656034370846e-10	9.6911027171511
EKN05_001950	EKN05_001950	UbiX family flavin prenyltransferase	CDS	EKN05_001950	1.30206825498048	7.62253000101946	1.19247488912178e-11	2.08415407151815e-10	9.68107017887691
EKN05_022115	yhfW	phosphopentomutase	CDS	EKN05_022115	-1.48691465575119	7.18701716027479	1.20118242684792e-11	2.09083867957837e-10	9.67967947424673
EKN05_018530	purH	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	CDS	EKN05_018530	-1.91599338779675	6.73373289727774	1.2821311674135e-11	2.2227067444796e-10	9.65311783269263
EKN05_003910	truA	tRNA pseudouridine(38-40) synthase TruA	CDS	EKN05_003910	-3.08850159811435	6.35576915202804	1.33530124644879e-11	2.30554836181198e-10	9.63722576346939
EKN05_006095	EKN05_006095	lipoprotein	CDS	EKN05_006095	1.23825298772512	7.64095033220497	1.35938418521998e-11	2.33770404863934e-10	9.63121047100925
EKN05_017925	EKN05_017925	hypothetical protein	CDS	EKN05_017925	1.1095557812266	7.65842083207187	1.40960029688689e-11	2.41436338850787e-10	9.61719736317549
EKN05_019035	EKN05_019035	YiaB family inner membrane protein	CDS	EKN05_019035	0.55151182599664	10.4854221435648	1.43737728607426e-11	2.45213129042628e-10	9.61045628081708
EKN05_010115	EKN05_010115	SirB family protein	CDS	EKN05_010115	1.35126290070659	7.23252763634292	1.46235292667802e-11	2.48483937779178e-10	9.60470167920157
EKN05_002435	rlmD	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	CDS	EKN05_002435	0.81406904372653	8.61532054569107	1.47271570679216e-11	2.49255678121899e-10	9.6033549395402
EKN05_000780	yggF	class II fructose-bisphosphatase	CDS	EKN05_000780	1.2850647930719	7.2529545716514	1.53463742754045e-11	2.57698724106989e-10	9.58888773168063
EKN05_002345	EKN05_002345	hypothetical protein	CDS	EKN05_002345	1.74394860116543	6.88338056116316	1.55354803021166e-11	2.59420347855747e-10	9.58599596265867
EKN05_011565	EKN05_011565	ribosome modulation factor	CDS	EKN05_011565	1.59740002218321	6.7356674619284	1.55700675849899e-11	2.59420347855747e-10	9.58599596265867
EKN05_022285	fkpA	FKBP-type peptidyl-prolyl cis-trans isomerase	CDS	EKN05_022285	0.787552962337019	8.78139518100461	1.63047558983224e-11	2.70608390529522e-10	9.56765874172148
EKN05_022670	yhdH	oxidoreductase	CDS	EKN05_022670	1.01330945686692	8.2138417229288	1.6911664678898e-11	2.79597483224098e-10	9.55346674217816
EKN05_014095	fimA	type 1 fimbrial protein subunit FimA	CDS	EKN05_014095	-1.72449017790199	7.62150103140918	1.74845629569707e-11	2.87957302237494e-10	9.54067190382885
EKN05_012200	nfsA	nitroreductase NfsA	CDS	EKN05_012200	1.11338319228165	7.81055241379484	1.77901272554302e-11	2.9186714524043e-10	9.53481478971171
EKN05_021025	rhaB	rhamnulokinase	CDS	EKN05_021025	-1.15059405422876	7.83267302750106	1.79802375526635e-11	2.93860218322539e-10	9.5318592030815
EKN05_018905	cytR	DNA-binding transcriptional regulator CytR	pseudo	EKN05_018905	1.35862016613468	7.72349659960635	1.9069408770143e-11	3.10476077390694e-10	9.50797185718616
EKN05_012065	priS	hydroxylamine reductase	CDS	EKN05_012065	0.972939397631121	7.92042030238843	1.9662094204584e-11	3.18913209787988e-10	9.49632749135844
EKN05_009590	EKN05_009590	sucrose phosphorylase	CDS	EKN05_009590	-1.11795210691043	7.92136536910275	2.07545256042393e-11	3.35361806178689e-10	9.47448640001961
EKN05_013345	phrB	deoxyribodipyrimidine photo-lyase	CDS	EKN05_013345	1.44958388391575	6.70099108739195	2.17261629217198e-11	3.47870961754262e-10	9.45858182211825
EKN05_001325	fucA	L-fuculose-phosphate aldolase	CDS	EKN05_001325	-1.06601209194125	7.75932532674418	2.17463430587477e-11	3.47870961754262e-10	9.45858182211825
EKN05_014615	yajQ	YajQ family cyclic di-GMP-binding protein	CDS	EKN05_014615	-2.21378719705198	6.19832577540105	2.17724002218921e-11	3.47870961754262e-10	9.45858182211825
EKN05_000965	EKN05_000965	SDR family oxidoreductase	pseudo	EKN05_000965	1.4970963613429	6.95931021267612	2.22949255817041e-11	3.54895432493891e-10	9.44989958998874
EKN05_016010	hrpB	ATP-dependent helicase HrpB	CDS	EKN05_016010	-1.18997428774315	7.818729608865	2.31708827948379e-11	3.67473037509244e-10	9.4347745207717
EKN05_011875	ycaN	LysR family transcriptional regulator	CDS	EKN05_011875	1.31507719937468	7.55488606683497	2.41003900813952e-11	3.80803949551788e-10	9.41929855592923
EKN05_018975	yhjA	cytochrome c peroxidase	CDS	EKN05_018975	0.424773382236096	11.0825415116891	2.4512974949151e-11	3.85899112986266e-10	9.41352621968103
EKN05_008340	ydeJ	2-oxo-tetronate isomerase	CDS	EKN05_008340	0.830507222927707	9.0505948559817	2.46441177602257e-11	3.86542535711671e-10	9.41280270870963
EKN05_019855	EKN05_019855	FadR family transcriptional regulator	CDS	EKN05_019855	1.03804631647804	7.74022770772172	2.55018385703424e-11	3.98536031964257e-10	9.3995324075782
EKN05_021700	EKN05_021700	DUF1145 family protein	CDS	EKN05_021700	1.42004113174197	7.04373025772376	2.57553878315830e-11	4.01034802526686e-10	9.39681793688245
EKN05_017310	mscM	miniconductance mechanosensitive channel MscM	CDS	EKN05_017310	-0.770883522722405	9.01990380355296	2.59960613958749e-11	4.03315706149044e-10	9.39435486512096
EKN05_020670	rfaH	transcription/translation regulatory transformer protein RfaH	CDS	EKN05_020670	-1.70864103806427	7.00501588135079	2.62239253334337e-11	4.05382123746438e-10	9.392135406431
EKN05_004680	yeiJ	NupC/NupG family nucleoside CNT transporter	CDS	EKN05_004680	-1.53538155068516	6.98641145307526	2.83688756332764e-11	4.35733371136501e-10	9.36077917785299
EKN05_012690	EKN05_012690	transcriptional regulator	CDS	EKN05_012690	0.736953750825434	9.23649992421177	2.8390847862467e-11	4.35733371136501e-10	9.36077917785299
EKN05_007785	EKN05_007785	HlyD family secretion protein	CDS	EKN05_007785	-1.98072014403907	6.20696123288355	2.93493692931592e-11	4.48835711833241e-10	9.34791259552398
EKN05_014070	EKN05_014070	fimbrial protein	pseudo	EKN05_014070	0.635826732976056	9.35296599287961	2.9489407349199e-11	4.49372392417331e-10	9.34739361235549
EKN05_003420	murP	PTS N-acetylmuramic acid transporter subunits IIBC	CDS	EKN05_003420	0.841136484162317	8.53714943159438	3.04479394594746e-11	4.62333605551312e-10	9.33504453793751
EKN05_013320	EKN05_013320	DUF1795 domain-containing protein	CDS	EKN05_013320	0.91195782595077	8.32799467073089	3.15854876357571e-11	4.77911865923364e-10	9.32065218638428
EKN05_019330	gpmM	2	CDS	EKN05_019330	-1.00754563813822	8.2469246596262	3.27905033177344e-11	4.92662930549259e-10	9.30745011412769
EKN05_015100	yafO	type II toxin-antitoxin system YafO family toxin	CDS	EKN05_015100	0.71150084765429	9.46412070121328	3.37747668787891e-11	5.05676754457954e-10	9.29612701006663
EKN05_003625	ptsP	phosphoenolpyruvate--protein phosphotransferase	CDS	EKN05_003625	-1.39804702403663	7.12046076406187	3.58992524137619e-11	5.356118426332e-10	9.27114982909582
EKN05_015650	tssF	type VI secretion system baseplate subunit TssF	CDS	EKN05_015650	-0.936594086849039	8.25194857467034	3.61834983140673e-11	5.37978263127903e-10	9.26923527153494
EKN05_000280	ygiD	4	CDS	EKN05_000280	-1.58386766868972	6.71586521248142	3.63395556112271e-11	5.38428986599566e-10	9.2688715676894
EKN05_021280	dppF	dipeptide ABC transporter ATP binding subunit DppF	CDS	EKN05_021280	1.26728779364823	7.54260605427794	3.66444692489546e-11	5.41074542496633e-10	9.26674289909888
EKN05_012050	aqpZ	aquaporin Z	CDS	EKN05_012050	-1.55378238478297	7.08225914786185	3.69223331084295e-11	5.42084875219816e-10	9.26593270985685
EKN05_019220	yibF	glutathione S-transferase	CDS	EKN05_019220	1.12725651087794	7.83757928985891	3.69660867735138e-11	5.42084875219816e-10	9.26593270985685
EKN05_007605	pykF	pyruvate kinase PykF	CDS	EKN05_007605	0.861012921330151	8.15389584577466	3.72843730160603e-11	5.4488629779785e-10	9.26369411311921
EKN05_010965	EKN05_010965	IS3 family transposase	CDS	EKN05_010965	1.88747913936008	6.08713550206112	4.04204720071476e-11	5.88709051478252e-10	9.23009928680234
EKN05_011870	EKN05_011870	hypothetical protein	pseudo	EKN05_011870	1.11386341740307	7.83798781045345	4.2426078530074e-11	6.15825316155176e-10	9.2105424615184
EKN05_015480	EKN05_015480	phage major capsid protein	CDS	EKN05_015480	-1.75910369151211	6.97469570522365	4.2895121176984e-11	6.20530097567045e-10	9.20723714907212
EKN05_003200	purC	phosphoribosylaminoimidazolesuccinocarboxamide synthase	CDS	EKN05_003200	1.10851918715276	7.94245873643204	4.33897769999584e-11	6.25572475130714e-10	9.20372236826315
EKN05_004605	lpxT	Kdo(2)-lipid A phosphotransferase	CDS	EKN05_004605	0.658849904632259	9.15446527704088	4.37309566963429e-11	6.28339444157784e-10	9.2018056764891
