locus_tag,com_id,description,type,length,n_TIS,n_nz,log2CPM,log2FC,z,FDR
EKN05_001325,fucA,L-fuculose-phosphate aldolase,CDS,649,31,15,9.86559744260537,-0.148166223394338,-0.2923103861411,0.875343520476936
EKN05_001330,fucO,lactaldehyde reductase,CDS,1150,12,6,9.46256710722706,0.34170015639199,0.595296000328341,0.985631539283797
EKN05_001335,xni,flap endonuclease Xni,CDS,757,12,7,10.592835857194,-0.0363127784486793,-0.0675995752701435,0.886956631428807
EKN05_001340,sdaB,L-serine ammonia-lyase,CDS,1369,15,6,8.93343561816425,0.547530900570659,0.671899954172287,0.987785266655197
EKN05_001345,sdaC,HAAAP family serine/threonine permease,CDS,1291,23,11,8.68805934903439,-0.636494690267077,-1.33961530948734,0.637018650637393
EKN05_001355,raiA,ribosome-associated translation inhibitor RaiA,CDS,343,7,1,11.2512902395252,1.22212860956265,0.57759632103768,0.979273746533898
EKN05_001365,pheA,bifunctional chorismate mutase/prephenate dehydratase,CDS,1162,17,13,8.84895480700706,-0.629232163431242,-1.37462858901247,0.622414322597544
EKN05_001370,tyrA,bifunctional chorismate mutase/prephenate dehydrogenase,CDS,1123,19,13,9.36500549928367,0.100613768555853,0.223591330643693,0.919123779530645
EKN05_001375,aroF,3-deoxy-7-phosphoheptulonate synthase AroF,CDS,1072,22,14,10.6846130387674,-0.189059414328335,-0.371009812949265,0.856267616740137
EKN05_001380,EKN05_001380,DUF2799 domain-containing protein,CDS,367,23,14,9.90997661934962,-0.13607723243396,-0.272237369544379,0.874874546954129
EKN05_001385,EKN05_001385,YfiR family protein,CDS,520,36,26,10.1896786391543,0.190442958872548,0.640101298024511,0.987182228015083
EKN05_001390,dgcN,diguanylate cyclase DgcN,pseudo,1227,20,14,9.44191498424778,0.0510090800217028,0.112808286305499,0.900106976712257
EKN05_001395,yfiB,OmpA family protein,CDS,484,12,7,10.7388189248512,0.113236340277102,0.19968731635977,0.913137999968495
EKN05_001425,EKN05_001425,inner membrane protein YpjD,CDS,793,17,11,8.11896062460505,0.5007926306785,0.902175660861158,0.996867749483415
EKN05_001430,EKN05_001430,DUF21 domain-containing protein,CDS,1288,16,12,10.0760150734709,-0.0924264741988075,-0.190672220261174,0.875010506864157
EKN05_001450,recN,DNA repair protein RecN,CDS,1663,22,13,9.53791431558393,-0.576658913446207,-2.01271108711522,0.358836048425177
EKN05_001455,bamE,outer membrane protein assembly factor BamE,CDS,343,6,4,8.57894812404669,1.42076246952985,1.16734702118285,0.971624080521422
EKN05_001460,EKN05_001460,RnfH family protein,CDS,292,4,2,8.95092065452358,-1.71782419866169,-1.33723652753423,0.637557257210422
EKN05_001465,ratA,type II toxin-antitoxin system toxin RatA,CDS,478,3,2,10.4793720779486,-0.231662920233307,-0.167511795562785,0.875256754489285
EKN05_001480,intA,integrase,CDS,1225,22,12,9.81979688981563,-0.338592591273915,-0.675754091696831,0.813488223967329
EKN05_001490,EKN05_001490,IS3-like element IS3 family transposase,CDS,1164,6,1,3.48506409527963,0.385053142370703,0.210746705385304,0.912690820415547
EKN05_001500,EKN05_001500,hypothetical protein,CDS,2254,143,72,7.38753625739566,0.881015630052306,4.37002777372338,0.00103352206817383
EKN05_001505,csiD,carbon starvation induced protein CsiD,CDS,979,19,7,11.9906915021118,1.66652196300768,2.38615004779325,0.276378611733026
EKN05_001510,lhgO,L-2-hydroxyglutarate oxidase,CDS,1270,19,11,9.81168029069243,-0.0769798269350176,-0.163638970525092,0.876174764973661
EKN05_001515,gabD,NADP-dependent succinate-semialdehyde dehydrogenase I,pseudo,1450,10,6,10.1420958568927,-0.712528325659528,-0.996598427034291,0.745840842343616
EKN05_001520,gabT,4-aminobutyrate--2-oxoglutarate transaminase,CDS,1288,10,4,6.81216176636297,-1.61746311814225,-1.87255407399714,0.421611676547648
EKN05_001525,gabP,GABA permease,CDS,1402,82,55,8.71347025504885,-0.125589200160458,-0.650813471986955,0.816770807545298
EKN05_001530,csiR,DNA-binding transcriptional regulator CsiR,CDS,664,12,9,10.9537508175235,0.266404459512954,0.512005890603689,0.971426704063079
EKN05_001535,kbp,potassium binding protein Kbp,CDS,451,19,14,9.18179235258255,-0.498928668685671,-1.13638711225772,0.704260258411789
EKN05_001540,EKN05_001540,YqaE/Pmp3 family membrane protein,CDS,160,5,3,10.1158116683665,-0.260603382753539,-0.25275733948818,0.870304420790089
EKN05_001545,EKN05_001545,transcriptional regulator,CDS,301,15,10,11.4799304177075,0.989247333367317,1.49516508467715,0.884370796692559
EKN05_001550,ygaP,thiosulfate sulfurtransferase YgaP,CDS,526,40,24,9.3404885456982,-0.0659810084822883,-0.227986961111645,0.86814070472284
EKN05_001555,stpA,DNA-binding protein StpA,CDS,406,58,26,10.1053545404008,0.183231647710664,0.57969065144598,0.981945218415049
EKN05_001560,alaE,L-alanine exporter AlaE,CDS,451,21,7,9.9026492532415,-0.995888058640529,-1.88867126443214,0.414860068172568
EKN05_001565,EKN05_001565,DUF2002 family protein,CDS,346,15,5,10.4090789369388,0.566011824044447,0.699151092918261,0.992094655553515
EKN05_001570,EKN05_001570,DUF883 domain-containing protein,CDS,331,8,4,9.62773264992769,-0.0790056593114339,-0.0864142735088173,0.882619730303862
EKN05_001575,nrdH,glutaredoxin-like protein NrdH,CDS,247,3,2,10.8837401378264,1.00566592428015,0.796562763929415,1.0064936753946
EKN05_001580,nrdI,class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI,CDS,412,6,1,8.76878611008892,-1.56206362857212,-0.739872654456032,0.795425525638495
EKN05_001585,nrdE,class 1b ribonucleoside-diphosphate reductase subunit alpha,CDS,2146,32,22,10.098244796224,0.15761587591216,0.547371354926598,0.973125112574745
EKN05_001590,nrdF,class 1b ribonucleoside-diphosphate reductase subunit beta,CDS,961,32,21,9.86414304505355,-0.27347366521331,-0.643822182347959,0.815735270219117
EKN05_001595,proV,proline/glycine betaine ABC transporter ATP-binding protein ProV,CDS,1204,123,68,9.89167573039305,-0.669075793722993,-3.45061228960701,0.0166044027764048
EKN05_001600,proW,proline/glycine betaine ABC transporter permease ProW,CDS,1066,18,11,9.68881333887826,-0.358530636739,-0.799871638110994,0.788448270390866
EKN05_001605,proX,proline/glycine betaine ABC transporter substrate-binding protein ProX,CDS,994,12,9,10.4420130125456,-0.504049514733306,-0.80211415304702,0.788899019995369
EKN05_001610,EKN05_001610,MFS transporter,pseudo,1181,11,8,9.07254346176549,-0.066488476462921,-0.123731731432992,0.881895565111919
EKN05_001620,ygaH,L-valine transporter subunit YgaH,CDS,337,11,6,10.0566441904858,0.296947034876094,0.421561840649506,0.936561492820784
EKN05_001625,emrR,multidrug efflux transporter EmrAB transcriptional repressor EmrR,CDS,532,5,3,6.97808953755993,-0.202815511543211,-0.174893883468083,0.874569322246729
EKN05_001630,emrA,multidrug efflux MFS transporter periplasmic adaptor subunit EmrA,pseudo,1174,11,8,9.56440233714156,-0.556235401099863,-0.958242118442786,0.753251029030042
EKN05_001635,emrB,multidrug efflux MFS transporter permease subunit EmrB,pseudo,1539,21,12,10.4113450026179,0.308898320594818,0.571240543902916,0.974030020992721
EKN05_001640,luxS,S-ribosylhomocysteine lyase,CDS,517,9,5,9.63264214476488,-0.0163016604797727,-0.0234182080264757,0.893787945545584
EKN05_001645,gshA,glutamate--cysteine ligase,CDS,1558,26,9,7.94687308208316,0.80161330173938,1.20582431556753,0.984863766446915
EKN05_001650,EKN05_001650,DedA family protein,CDS,430,7,3,6.6203557546201,0.00352841368845255,0.00312750013845707,0.900799457037648
EKN05_001655,yqaB,fructose-1-phosphate/6-phosphogluconate phosphatase,CDS,568,23,13,10.4100546171586,-0.955287013452311,-2.27387275641698,0.257154100502151
EKN05_001690,recX,recombination regulator RecX,CDS,502,7,2,11.005446663054,0.534672159671216,0.43907879431461,0.939455742799442
EKN05_001695,recA,recombinase RecA,CDS,1063,13,1,9.46167407756705,1.1626498997644,0.415399748020885,0.935010561020991
EKN05_001700,pncC,nicotinamide-nucleotide amidase,CDS,499,4,2,8.5877197276703,0.847371981698776,0.642090529577615,0.991782623721095
EKN05_001705,mltB,murein transglycosylase B,CDS,1087,8,5,9.14646908759994,-0.468388257365093,-0.67118862601177,0.81304537950322
EKN05_001710,srlA,PTS glucitol/sorbitol transporter subunit IIC,CDS,565,4,3,11.3726677199586,0.209875339725801,0.21696322185439,0.916430822881743
EKN05_001715,srlE,PTS glucitol/sorbitol transporter subunit IIB,pseudo,960,10,4,11.1933413455394,-0.272196158754602,-0.327197651672211,0.863881499860547
EKN05_001720,srlB,PTS glucitol/sorbitol transporter subunit IIA,CDS,373,3,2,8.70808761224157,-0.837776616981823,-0.628997775394253,0.822078536800554
EKN05_001725,srlD,sorbitol-6-phosphate dehydrogenase,CDS,781,15,12,10.3467336180392,-0.540483335295916,-1.24974914306787,0.673427266882474
EKN05_001730,gutM,transcriptional regulator GutM,CDS,361,4,2,11.0426689845982,0.0777603249521386,0.0631860633009407,0.899030565911744
EKN05_001735,srlR,glucitol operon DNA-binding transcriptional repressor SrlR,CDS,775,8,4,10.1270230128636,-0.918270344093182,-1.15499980529332,0.703862317037404
EKN05_001740,gutQ,arabinose-5-phosphate isomerase GutQ,CDS,967,11,5,10.4465402448481,-0.200964533805751,-0.229799613106315,0.867545625799217
EKN05_001745,norR,nitric oxide reductase transcriptional regulator NorR,CDS,1516,10,3,10.9117459435252,0.693445798353689,0.611870608318719,0.985785981699743
EKN05_001750,norV,anaerobic nitric oxide reductase flavorubredoxin,CDS,1441,9,5,10.037354318904,-0.133355155430811,-0.183002133478823,0.875482416153901
EKN05_001755,norW,NADH:flavorubredoxin reductase NorW,pseudo,1136,11,5,10.2740142872682,0.734891541488347,1.00702294539887,0.969521811406079
EKN05_001760,hypF,carbamoyltransferase HypF,CDS,2254,21,12,3.52749165236656,0.342233232209598,0.732559134790755,0.992605471083909
EKN05_001770,ascG,LacI family DNA-binding transcriptional regulator,CDS,1015,18,13,9.6502199115886,-0.024682492376553,-0.0557579082248779,0.887269815106609
EKN05_001775,ascF,PTS cellobiose/arbutin/salicin transporter subunit IIBC,CDS,1468,28,15,9.78780462599081,-0.135552235708581,-0.35622931401335,0.859957215249336
EKN05_001780,ascB,6-phospho-beta-glucosidase,CDS,1426,22,8,9.26516275651187,0.3673902269851,0.573423113077879,0.97652779686924
EKN05_001790,EKN05_001790,cytoplasmic protein,CDS,313,11,7,9.90900859510155,0.465269872034211,0.708315380639042,0.988005214497939
EKN05_001795,EKN05_001795,hypothetical protein,CDS,745,9,6,9.82732517338913,0.764000077980843,1.40020255838191,0.902981718427164
EKN05_001800,hycI,hydrogenase maturation peptidase HycI,CDS,472,5,1,6.28563246704044,2.99231542473341,1.21188423311048,0.987626714561252
EKN05_001805,hycH,formate hydrogenlyase maturation protein HycH,CDS,412,6,6,11.319919923874,0.808499285169543,1.05952631922585,0.967757022318873
EKN05_001810,hycG,formate hydrogenlyase subunit HycG,CDS,769,7,6,10.4414647850705,-0.0768870616438885,-0.10202184630834,0.882299884305496
EKN05_001815,hycF,formate hydrogenlyase subunit HycF,CDS,544,6,4,8.04303924496285,-0.887281254614887,-1.19356902975722,0.687667077262177
EKN05_001820,hycE,hydrogenase large subunit,CDS,1711,16,6,8.83181994591705,-0.446558838701402,-0.579098869877769,0.83619086523884
EKN05_001825,hycD,formate hydrogenlyase subunit HycD,CDS,925,10,8,9.37560485192605,-0.12774790475014,-0.220903471909849,0.870377600187848
EKN05_001830,hycC,formate hydrogenlyase subunit 3,CDS,1672,13,10,9.77085238946642,0.206060854037691,0.465323824798719,0.949073672592871
EKN05_001835,hycB,4Fe-4S dicluster domain-containing protein,CDS,613,9,3,4.13192032243063,-1.34765101294272,-1.42024391468516,0.602270966419727
EKN05_001840,hycA,formate hydrogenlyase regulatory protein HycA,CDS,463,4,2,9.88803635423934,-0.433415886878903,-0.351772702735949,0.86143148852003
EKN05_001850,hypA,hydrogenase maturation nickel metallochaperone HypA,CDS,352,9,6,5.55335412421252,0.259775275800069,0.402894216696816,0.937949097293918
EKN05_001855,hypB,hydrogenase nickel incorporation protein HypB,CDS,874,9,6,10.396448868888,-0.768691722253814,-1.4227926545497,0.6028225898473
EKN05_001860,hypC,hydrogenase 3 maturation protein HypC,CDS,274,4,3,10.2433447222865,-0.614132195785778,-0.587183879040605,0.834154326695117
EKN05_001865,hypD,hydrogenase formation protein HypD,CDS,1123,9,4,10.4526861542444,0.983666267601638,1.09131083938651,0.966315837374471
EKN05_001870,hypE,hydrogenase maturation carbamoyl dehydratase HypE,CDS,1012,8,7,10.8776715106309,0.557609568126309,0.775321561721507,0.996959021912307
EKN05_001875,flhA,formate hydrogenlyase transcriptional activator FlhA,CDS,2080,23,16,10.8820525816787,0.0300592725244419,0.0636142903342455,0.89998795174096
EKN05_001890,mutS,DNA mismatch repair protein MutS,CDS,2563,41,28,10.6696196906527,0.0784311781461519,0.284867857947298,0.93616924540671
EKN05_001895,pphB,protein-serine/threonine phosphatase,pseudo,654,68,38,6.26112388006194,0.246136758231025,0.989590211048396,0.970843075014997
EKN05_001900,ygbI,DeoR/GlpR transcriptional regulator,CDS,769,17,14,10.4328947627602,-0.338808274182528,-0.795725679809091,0.787915761136047
EKN05_001905,EKN05_001905,NAD(P)-dependent oxidoreductase,CDS,910,8,6,9.46732165407179,-0.408983125013928,-0.723088299436071,0.798324610323156
EKN05_001930,EKN05_001930,transposase,CDS,2023,29,17,10.4852571784261,-0.199422292807041,-0.433684192293715,0.850748897134118
EKN05_001940,EKN05_001940,hypothetical protein,CDS,565,5,3,11.2554089002581,-0.544435598360432,-0.541331642544753,0.839742670816509
EKN05_001945,yclC,UbiD family decarboxylase,pseudo,949,12,9,10.1931657945287,0.0553607532082883,0.111406977757897,0.899201591531826
EKN05_001950,EKN05_001950,UbiX family flavin prenyltransferase,CDS,595,7,2,10.6217391295825,0.471610516738918,0.422725444976939,0.937339139295634
EKN05_001955,EKN05_001955,MarR family transcriptional regulator,CDS,409,3,2,10.2337963985469,0.0338005414392273,0.0253663328592326,0.90128694984296
EKN05_001960,rpoS,RNA polymerase sigma factor RpoS,CDS,994,14,5,10.8442907644733,-2.88743149526078,-4.39137664736294,0.000562736598132726
EKN05_001965,nlpD,murein hydrolase activator NlpD,CDS,1141,16,11,12.2624244302418,-1.68033576802419,-3.46780136855517,0.0158068700444429
EKN05_001970,pcm,protein-L-isoaspartate O-methyltransferase,CDS,628,4,3,9.7691623376341,-0.454257780787106,-0.474059554318615,0.849654712132947
EKN05_001975,surE,5'/3'-nucleotidase SurE,CDS,763,11,7,7.64763886252994,-0.0669987576988834,-0.109924864357506,0.884153937595536
EKN05_001980,truD,tRNA pseudouridine(13) synthase TruD,CDS,1051,10,4,8.14904667773106,-0.0700816527317591,-0.0919121606640946,0.880515409113262
EKN05_002000,EKN05_002000,DUF3561 family protein,CDS,325,7,6,8.00300403971735,-0.0299316661480753,-0.0402892436889927,0.889443519349372
EKN05_002005,cysC,adenylyl-sulfate kinase,CDS,607,10,9,9.85805780304559,-0.258127718063374,-0.507534022774721,0.845594130343078
EKN05_002010,cysN,sulfate adenylyltransferase subunit CysN,CDS,1429,15,11,11.2416840873518,-0.10421538459068,-0.210985476966759,0.870464030810699
EKN05_002015,cysD,sulfate adenylyltransferase subunit 2,CDS,910,14,7,8.49586250558305,-0.700024487740143,-1.10895010254572,0.711491011460005
EKN05_002020,iap,aminopeptidase,CDS,1039,39,30,8.85482054139236,-0.447450424236671,-1.84696555000267,0.430643733475492
EKN05_002025,EKN05_002025,CRISPR-associated endonuclease Cas3'',pseudo,1093,30,19,10.0400221072991,-0.681837152707176,-1.48742611694046,0.567673437436095
EKN05_002030,EKN05_002030,type I toxin-antitoxin system Hok family toxin,CDS,154,45,31,4.36299475968291,0.574903153581445,1.92612041602824,0.571415241328566
EKN05_002035,EKN05_002035,integrase,pseudo,237,51,31,8.80250839390277,0.186570044035281,0.631815106086552,0.983425072095925
EKN05_002040,cysH,phosphoadenosine phosphosulfate reductase,CDS,736,38,20,9.99947661613383,-1.12165211343994,-3.40263835455107,0.0189871189772988
EKN05_002045,cysI,assimilatory sulfite reductase (NADPH) hemoprotein subunit,CDS,1714,19,11,9.06459787645753,-1.44274697791044,-3.60542503767146,0.0106394729842062
EKN05_002050,cysJ,NADPH-dependent assimilatory sulfite reductase flavoprotein subunit,CDS,1801,19,10,9.56137468534572,-0.54032680288398,-0.998460455576561,0.744578489380638
EKN05_002055,queD,6-carboxytetrahydropterin synthase QueD,CDS,367,9,5,9.60966592591649,-1.27447463507875,-1.60864819494296,0.527748646489226
EKN05_002060,EKN05_002060,FAD-dependent oxidoreductase,CDS,1273,20,11,11.8393778040071,0.83893942918478,1.5853151017634,0.834856746792368
EKN05_002070,EKN05_002070,integrase,pseudo,82,6,1,5.55240288414612,0.288717902362863,0.140028996022157,0.903640044274677
EKN05_002075,EKN05_002075,hypothetical protein,pseudo,88,3,1,7.71008055259013,0.640306290565106,0.32817273728328,0.938951442371564
EKN05_002080,ipaH_7,E3 ubiquitin--protein ligase,CDS,1765,28,16,9.7141589945303,0.276889245722614,0.712021717015661,0.990944316914863
EKN05_002150,EKN05_002150,phage tail protein,CDS,583,9,5,10.6387790358327,-0.181736294300783,-0.24166011932734,0.868576925992887
EKN05_002160,EKN05_002160,DNA-packaging protein FI,CDS,388,3,2,9.3239291976352,-2.03157430267902,-1.73939852603235,0.47697859529534
EKN05_002165,EKN05_002165,major capsid protein,CDS,1030,22,14,10.1087521074841,0.235229983721905,0.492871956693359,0.960651261679688
EKN05_002170,EKN05_002170,head decoration protein,CDS,349,3,2,11.3582050880059,1.17289159185968,0.924162217164468,0.993855926658092
EKN05_002175,EKN05_002175,S49 family peptidase,CDS,1507,14,7,11.6226387331275,0.949503970380908,1.44002118786372,0.910869935088658
EKN05_002180,EKN05_002180,phage portal protein,pseudo,1595,21,17,9.84687296823678,-0.771266211554281,-2.3469974811809,0.230754487889122
EKN05_002190,EKN05_002190,phage terminase large subunit family protein,CDS,1930,27,16,10.2390318670841,-0.0901564656867209,-0.229941574306986,0.867877876376726
EKN05_002195,EKN05_002195,DNA packaging protein,CDS,286,5,5,9.61962485868606,0.375961278223021,0.584302358085399,0.981672036308901
EKN05_002220,EKN05_002220,hypothetical protein,CDS,208,4,2,10.6829779411103,0.647899194565304,0.498071513290609,0.958320157950394
EKN05_002230,EKN05_002230,transcriptional regulator,CDS,310,9,5,10.0181229152643,-0.483644757422494,-0.743645589462611,0.795501299759426
EKN05_002240,EKN05_002240,Rha family transcriptional regulator,pseudo,181,7,2,9.5475474623034,0.672469733806684,0.517291225100729,0.971354374819466
EKN05_002250,EKN05_002250,lysozyme,CDS,535,10,7,8.50252151753269,0.25990728239631,0.467889903287623,0.949522932963527
EKN05_002255,EKN05_002255,hypothetical protein,CDS,616,14,10,9.93357646397379,-0.145025476290322,-0.334947446005579,0.862461434874955
